category,faqQuestion,faqAnswer,faqQuestionHindi,faqAnswerHindi,lastUpdated
Special Needs,Are differently abled passengers offered assistance by crew to use lavatory on IndiGo ?,"A lavatory with a single panel door and additional grab bar is available on all our aircraft. Our cabin crew can provide assistance moving to and from the lavatory door(same as above), but will not be able to assist the customer inside the lavatory.",इंडिगो पर शौचालय का उपयोग करने के लिए चालक दल द्वारा दिव्यांग यात्रियों को सहायता की पेशकश की जाती है?,"सिंगल पैनल डोर और अतिरिक्त ग्रैब बार के साथ एक शौचालय हमारे सभी विमानों पर उपलब्ध है। हमारा कैबिन क्रू लैवेटरी डोर (ऊपर के समान) से आगे और पीछे जाने के लिए सहायता प्रदान कर सकता है, लेकिन लैवेटरी के अंदर ग्राहक की सहायता करने में सक्षम नहीं होगा।",14-10-2024
Special Needs,What is the policy of Vistara for child travelers ?,"At Vistara, children below the age of 18 are classified into four categories:

Infants younger than 7 days
Infants between 7 days and 2 years
Children between the age of 5 and 12 years
Young travellers between the age of 13 and 18 years
With Vistara, you can rest assured your children are in good hands as our staff take extra care with these young customers.

In the interests of safety, we recommend you keep the following in mind:

If your infant is younger than 7 days, you require medical authorization from our Customer Service Centre.

If your infant is between 7 days and 2 years of age, they require valid ID.

If your children are between the ages of 5 and 12, they are permitted to travel as unaccompanied minors. Under our Vistara Youngstar service for Unaccompanied Minors, they will be escorted by specially trained airline staff. We ensure assistance during all processes, and ensure their safety, comfort and privacy in-flight on their very own adventure. Your children will then be handed over at the destination to the authorized individual specified in the UM form. A fee of INR 2500/- will be charged for each unaccompanied minor.

Parents/guardians have to ensure that all Unaccompanied Minor (UM) customers are carrying the correct photo identification, which is mandatory for travel.

If your children are between the ages of 13 and 18, they may travel as young customers once an adult has waived unaccompanied minor handling. This involves validation through “UM Assistance and Handling Waiver Form”. However, should you find the need for UM handling assistance, we will be glad to extend help.

Please keep in mind that young customers will not be considered as escorts for minors aged between 5 and 12 years",बाल यात्रियों के लिए विस्तारा की नीति क्या है?,"""विस्तारा में, 18 वर्ष से कम उम्र के बच्चों को चार श्रेणियों में वर्गीकृत किया गया है:

7 दिन से छोटे शिशु
7 दिन से 2 वर्ष के बीच के शिशु
5 से 12 वर्ष की आयु के बच्चे
13 से 18 वर्ष के बीच के युवा यात्री
विस्तारा के साथ, आप आश्वस्त रह सकते हैं कि आपके बच्चे अच्छे हाथों में हैं क्योंकि हमारे कर्मचारी इन युवा ग्राहकों के साथ अतिरिक्त देखभाल करते हैं।

सुरक्षा के हितों में, हम आपको निम्नलिखित बातों को ध्यान में रखने की सलाह देते हैं:

यदि आपका शिशु 7 दिन से छोटा है, तो आपको हमारे ग्राहक सेवा केंद्र से चिकित्सा प्राधिकरण की आवश्यकता है।

यदि आपका शिशु 7 दिन से 2 वर्ष के बीच का है, तो उन्हें वैध आईडी की आवश्यकता होती है।

यदि आपके बच्चे 5 और 12 वर्ष की आयु के बीच के हैं, तो उन्हें बिना अनुमति के नाबालिगों के रूप में यात्रा करने की अनुमति है। अकेले  माइनर्स के लिए हमारी विस्तारा यंगस्टर सेवा के तहत, वे विशेष रूप से प्रशिक्षित एयरलाइन कर्मचारियों द्वारा देखभाल की जाएगी  किए  जाएंगे। हम सभी प्रक्रियाओं के दौरान सहायता सुनिश्चित करते हैं, और अपनी सुरक्षा, आराम और गोपनीयता को अपने बहुत ही साहसिक कार्य में सुनिश्चित करते हैं। तब आपके बच्चों को UM प्रपत्र में निर्दिष्ट अधिकृत व्यक्ति को गंतव्य पर सौंप दिया जाएगा। प्रत्येक नाबालिग के लिए INR 2500 / - का शुल्क लिया जाएगा।

माता-पिता / अभिभावकों को यह सुनिश्चित करना होगा कि सभी गैर-पंजीकृत माइनर (यूएम) ग्राहक सही फोटो पहचान ले रहे हैं, जो यात्रा के लिए अनिवार्य है।

यदि आपके बच्चे 13 से 18 वर्ष की उम्र के बीच हैं, तो वे वयस्क ग्राहकों के रूप में यात्रा कर सकते हैं, जब उन्हें एक वयस्क की सहायता की आवश्यकता नहीं है । इसमें """"यूएम असिस्टेंस एंड हैंडलिंग वेवर फॉर्म"""" के माध्यम से सत्यापन शामिल है। हालांकि, क्या आपको यूएम हैंडलिंग सहायता की आवश्यकता का पता लगना चाहिए, हमें मदद करने  में खुशी होगी।

कृपया ध्यान रखें कि युवा ग्राहकों को 5 से 12 वर्ष की आयु के नाबालिगों के लिए एस्कॉर्ट्स नहीं माना जाएगा""",14-10-2024
Baggage,What is the left luggage facility at Rajiv Gandhi International Airport Hyderabad ?,"Passengers who do not wish to carry their baggage for a short period of time while they go about their business can leave their baggage in the safe custody of an agency for a charge. Left Luggage facility at Rajiv Gandhi International Airport Hyderabad is provided by Make My Trip, having counters at arrivals and departures which operates round the clock. Contact 040 66603677 Make My Trip at Airport Village for Left Luggage facility (Cloak Room services)",राजीव गांधी अंतरराष्ट्रीय  हवाई अड्डे हैदराबाद में सामान रखने की सुविधा क्या है?,"जो यात्री अपने व्यवसाय पर जाने के कारण सामान को कम समय के लिए ले जाना नहीं चाहते हैं, वे अपना सामान एजेंसी के पास शुल्क देकर सुरक्षित रख सकते हैं। राजीव गांधी अंतर्राष्ट्रीय हवाई अड्डे पर सामान रखने की सुविधा मेक माई ट्रिप द्वारा प्रदान की जाती है, जिसके काउंटर आगमन और प्रस्थान में हैं जो चौबीसों घंटे चलते हैं। संपर्क करें 040 66603677 लेफ्ट लगेज सुविधा के लिए एयरपोर्ट विलेज में मेक माइ ट्रिप (क्लॉक रूम सेवाएं)",14-10-2024
Passenger,How should I pack before my ﬂight?,There are different restrictions on what you can pack in your carry-on & checked baggage. All of your baggage will be screened and possibly hand-searched as part of the new security measures.,मुझे अपनी फ्लाइट से पहले कैसे पैक करना चाहिए?,इस बात पर अलग-अलग प्रतिबंध हैं कि आप अपने कैरी-ऑन और चेक किए गए सामान में क्या पैक कर सकते हैं। आपके सभी सामानों की स्क्रीनिंग की जाएगी और नए सुरक्षा उपायों के रूप में संभवतः  हाथ से जांच की जाएगी ।,14-10-2024
Passenger,What can I do if my property is lost: missing or damaged during the baggage screening process or at the Security Checkpoint?,It is our job to assure you - the passenger - that BCAS/Airlines/Aviation Security Group can and will deliver excellence in security and customer service.,यदि मेरी संपत्ति खो गई है या सामान की जांच प्रक्रिया के दौरान या सुरक्षा जांच के दौरान गुम या क्षतिग्रस्त है तो मैं क्या कर सकता हूं ?,आपको- यात्री को आश्वस्त करना हमारा दायित्व है - कि बीसीएएस / एयरलाइंस / एविएशन सिक्योरिटी ग्रुप आपको उत्कृष्ट सुरक्षा और ग्राहक सेवा प्रदान कर सकता है।,14-10-2024
Passenger,Are auto rickshaws allowed inside Kempegowda International Airport Bengaluru ?,"The regular Bangalore auto rickshaws are not allowed inside the Kempegowda International Airport Bengaluru campus beyond the Trumpet Flyover. Passengers can get dropped at the entrance to the Trumpet Flyover on NH 7, connecting the city to Kempegowda International Airport Bengaluru. Kempegowda International Airport Bengaluru has a dedicated Shuttle Bus service starting from the Trumpet Flyover to the Airport Terminal Building for a minimum charge of Rs.10.",क्या केम्पेगौड़ा इंटरनेशनल एयरपोर्ट बेंगलुरु के अंदर ऑटो रिक्शा की अनुमति है?,"ट्रम्पेट फ्लाईओवर के बाद केम्पेगौड़ा अंतर्राष्ट्रीय हवाई अड्डे बेंगलुरु परिसर के अंदर नियमित बैंगलोर ऑटो रिक्शा की अनुमति नहीं है। यात्रियों को NH 7 पर ट्रम्पेट फ्लाईओवर के प्रवेश द्वार पर छोड़ा जा सकता है, जो शहर को केम्पेगौड़ा अंतर्राष्ट्रीय हवाई अड्डे बेंगलुरु से जोड़ता है। केम्पेगौड़ा अंतर्राष्ट्रीय हवाईअड्डा बेंगलुरु में एक समर्पित शटल बस सेवा है, जो ट्रम्पेट फ्लाईओवर से हवाई अड्डे के टर्मिनल बिल्डिंग तक न्यूनतम रु 10 का किराया लेती है।",14-10-2024
Passenger,Where is Chhatrapati Shivaji International Airport (CSIA) Mumbai located ?,"Chhatrapati Shivaji International Airport (CSIA) Mumbai  operates domestic airlines - SpiceJet, IndiGo and GoAir from Terminal 1 located at Santacruz (E), Mumbai and the airlines Vistara, AirIndia and Jet Airways from Terminal 2 located at Sahar, Andheri (E), Mumbai. All the international operations are carried out from Terminal",,,14-10-2024
Passenger,Is Indira Gandhi International Airport Delhi equipped to operate in Fog and Adverse weather?,"Indira Gandhi International Airport Delhi has state-of-art CAT IIIB Instrument landing systems equipped on Runways 11, 29 and 28. These systems are the most advanced of its class and provide the guidance required for pilots to land an aircraft in low visibility conditions. While the equipment are available at airport, it also requires aircraft to be equipped on board and pilot to be trained to utilize these systems, i.e.; be CAT IIIB compliant. Most modern aircraft are CAT IIIB compliant and Airlines are required to roster CATIIIB qualified pilots during fog.",क्या इंदिरा गांधी अंतरराष्ट्रीय   हवाई अड्डा दिल्ली कोहरे और प्रतिकूल मौसम में प्रचालन हेतु तैयार  है?,"इंदिरा गांधी इंटरनेशनल एयरपोर्ट दिल्ली में रनवे 11, 29 और 28 पर सुसज्जित अत्याधुनिक CAT IIIB इंस्ट्रूमेंट लैंडिंग सिस्टम हैं। ये सिस्टम अपनी श्रेणी के सबसे उन्नत हैं और पायलटों को कम दृश्यता की स्थिति में विमान उतारने के लिए आवश्यक मार्गदर्शन प्रदान करते हैं। जबकि उपकरण हवाई अड्डे पर उपलब्ध हैं, इन विमानों को भी सुसज्जित करने की और पायलट को इन प्रणालियों का उपयोग करने के लिए प्रशिक्षित करने की आवश्यकता है अर्थात CAT IIIB का अनुपालन करें। अधिकांश आधुनिक विमान CAT IIIB के अनुरूप हैं और एयरलाइंस को कोहरे के दौरान CATIIIB योग्य पायलटों का रोस्टर बनाना आवश्यक है।",14-10-2024
Passenger,What are the details of car parking in Rajiv Gandhi International Airport Hyderabad ?,The Parking at Rajiv Gandhi International Airport Hyderabad is managed by Tenaga Parking with the unique ‘Touch and Go’ concept. Contact for more information : Tenaga Car Park: 04066604205/10,राजीव गांधी अंतरराष्ट्रीय  हवाई अड्डे हैदराबाद में कार पार्किंग के विवरण क्या हैं?,राजीव गांधी इंटरनेशनल एयरपोर्ट हैदराबाद की पार्किंग को तेनगा पार्किंग द्वारा अद्वितीय 'टच एंड गो' अवधारणा के साथ प्रबंधित किया जाता है। अधिक जानकारी के लिए संपर्क करें: तेनगा कार पार्क: 04066604205/10,14-10-2024
Passenger,Are there any Retiring rooms facility at Chennai International Airport ?,"Air Transit Passengers can avail the facilities of Retiring Rooms & Dormitories at Chennai International Airport , with a transit period of maximum 24hrs., on ‘first come first serve basis’. The facility cannot be booked in advance. Passengers can sleep for few hours, rejuvenate, shower before your next departure in comfort.",क्या चेन्नई इंटरनेशनल एयरपोर्ट पर कोई रिटायरिंग रूम की सुविधा है?,"एयर ट्रांजिट पैसेंजर्स चेन्नई इंटरनेशनल एयरपोर्ट पर रिटायरिंग रूम और डॉरमिटरी की सुविधाओं का लाभ उठा सकते हैं, जिसमें 'पहले आओ पहले पाओ' के आधार पर अधिकतम 24 घंटे की ट्रांजिट अवधि होगी। सुविधा को पहले से बुक नहीं किया जा सकता है। यात्री आराम से अपने अगले प्रस्थान से पहले कुछ घंटे, तरोताजा हो सकते हैं, स्नान कर सकते हैं।",14-10-2024
Passenger,what is the distance between cochin international airport and cochin domestic airport?,The Cochin International Airport and domestic airport are located  in the same premises. There is only 100m between the terminals,कोचीन अंतरराष्ट्रीय हवाई अड्डे और कोचीन घरेलू हवाई अड्डे के बीच की दूरी क्या है?,कोचीन अंतरराष्ट्रीय  हवाई अड्डा और घरेलू हवाई अड्डा एक ही परिसर में स्थित हैं। टर्मिनलों के बीच केवल 100 मीटर की दूरी है।,14-10-2024
Passenger,What is the maximum number of travelers for whom I can make an online reservation on the Air India website?,"In one online transaction, passengers can book up to nine (9) passengers, including adults and children in your traveling party. Infants are co-related to the number of adults in the traveling party. The figure could vary in Business and First class depending on the configuration of the aircraft. However for Code Share bookings it is limited to 4 (Four) passengers per booking.",मैं एयर इंडिया की वेबसाइट पर अधिकतम कितने यात्रियों के लिए ऑनलाइन आरक्षण कर सकता हूं?,"एक ऑनलाइन ट्रैंज़ैक्शन में, यात्री आपकी यात्रा पार्टी में वयस्कों और बच्चों सहित नौ (9) यात्रियों को बुक कर सकते हैं। यात्रा दल में शिशु वयस्कों की संख्या से संबंधित होते हैं। विमान के विन्यास के आधार पर बिज़नस और प्रथम श्रेणी में आंकड़ा भिन्न हो सकता है। हालांकि कोड शेयर बुकिंग के लिए यह प्रति बुकिंग 4 (चार) यात्रियों तक सीमित है।",14-10-2024
Passenger,Can I cancel / change my booking on IndiGo Family Fare?,"Yes, passengers can cancel or change the Family Fare booking. Please refer Conditions of Carriage for change/cancellation fee and detailed T&Cs",क्या मैं इंडिगो फैमिली फेयर पर अपनी बुकिंग रद्द / बदल सकता हूं?,"हां, यात्री परिवार किराया बुकिंग को रद्द या बदल सकते हैं। कृपया परिवर्तन / रद्दीकरण शुल्क और विस्तृत नियम व शर्तों के लिए कैरिज की शर्तें देखें।",14-10-2024
Passenger,Can I switch from IndiGo Family Fare to other fare?,"Once passengers have opted for IndiGo Family Fare option, you cannot switch to any other option of fares. Any such change will be considered a change of booking and the applicable change fee and difference of fare will accordingly apply.",क्या मैं इंडिगो फैमिली फेयर से अन्य किराया पर स्विच कर सकता हूं?,"एक बार जब यात्रियों ने इंडिगो फैमिली फेयर विकल्प का विकल्प चुन लिया, तो आप किराए के किसी अन्य विकल्प पर नहीं जा सकते। इस तरह के किसी भी परिवर्तन को बुकिंग का परिवर्तन माना जाएगा और लागू परिवर्तन शुल्क और किराया का अंतर तदनुसार लागू होगा।",14-10-2024
Passenger,Does IndiGo offer special fares ?,"IndiGo offers discounts to families, serving and retired Armed Forces personnel and their families, Paramilitary Forces personnel and their families and Senior Citizens, subject to specific terms and conditions",क्या इंडिगो विशेष किराए की पेशकश करता है?,"इंडिगो विशिष्ट नियमों और शर्तों के अधीन, सशस्त्र बलों के कर्मियों और उनके परिवारों, सेवा और सेवानिवृत्त सशस्त्र बलों के कर्मियों और उनके परिवार, अर्धसैनिक बलों के कर्मियों और उनके परिवारों और वरिष्ठ नागरिकों के लिए छूट प्रदान करता है,  ।",14-10-2024
Passenger,What type of aircraft does SpiceJet fly on domestic routes?,"SpiceJet flies Boeing 737-800's and 737-900 ER's configured with single class with a seating capacity of 189 and 212 respectively. In addition to this SpiceJet has added the Q400 NextGen turboprop aircraft from Bombardier, which can accommodate 78 passengers on a single class configuration.","""स्पाइसजेट घरेलू मार्गों पर किस प्रकार का विमान उड़ाती है? ""","स्पाइसजेट ने बोइंग 737-800 और 737-900 ईआर को क्रमशः 189 और 212 की बैठने की क्षमता के साथ एकल वर्ग के साथ कॉन्फ़िगर किया है। इसके अलावा स्पाइसजेट ने बॉम्बार्डियर से क्यू 400 नेक्स्टजेन टर्बोप्रॉप विमान जोड़ा है, जो एक सिंगल क्लास कॉन्फ़िगरेशन पर 78 यात्रियों को समायोजित कर सकता है।",14-10-2024
Passenger,Does SpiceJet offer connections to other airlines on domestic routes?,"No, SpiceJet does not offer connections to other airlines and takes no responsibility for missed connections. However, on certain sectors, SpiceJet offers connectivity between two SpiceJet flights (Connected sectors). Booking made for connected sectors will be confirmed under a single reservation number, fees & surcharges will be applicable only with respect to one segment.",क्या स्पाइसजेट घरेलू मार्गों पर अन्य एयरलाइनों से कनेक्शन प्रदान करती है?,"नहीं, स्पाइसजेट अन्य एयरलाइंस को कनेक्शन नहीं देती है और मिस्ड कनेक्शन की कोई जिम्मेदारी नहीं लेती है। हालांकि, कुछ क्षेत्रों में, स्पाइसजेट दो स्पाइसजेट उड़ानों (कनेक्टेड क्षेत्रों) के बीच कनेक्टिविटी प्रदान करता है। जुड़े क्षेत्रों के लिए की गई बुकिंग की पुष्टि एकल आरक्षण संख्या के तहत की जाएगी, शुल्क और अधिभार केवल एक खंड के संबंध में लागू होगा।",14-10-2024
Passenger,What are JPMiles?,"JPMiles are the programme currency of JetPrivilege, a loyalty and rewards management programme and the frequent flyer programme of Jet Airways. Each time you fly or transact with any of our 150+ programme partners you earn JPMiles. They are equivalent to reward points or frequent flyer miles of other loyalty programmes.",जेपी मील क्या हैं?,"जेपी माइल्स जेटप्रिविलेज, एक रॉयल्टी और रिवर्ड मैनेजमेंट कार्यक्रम और जेट एयरवेज के लगातार उड़ान कार्यक्रम का हिस्सा हैं।  हर बार जब आप हमारे 150+ प्रोग्राम भागीदारों के साथ जेपी माइल्स कमाते हैं तो आप उड़ान भरते हैं या लेन-देन करते हैं। वे इनाम अंक या अन्य रॉयल्टी कार्यक्रमों के लगातार उड़ता मील के बराबर हैं।",14-10-2024
Passenger,How do I earn JPMiles if I’m not a frequent flyer?,"JetPrivilege has 100+ non-airline partners across categories such as banking, hotels, retail, dining, publishing lifestyle to name a few, making earning of JPMiles extremely easy. JetPrivilege has also partnered with leading banks (HDFC, ICICI, IndusInd & American Express) to offer co-brand credit & debit cards which means you can earn JPMiles on every spend you make!","अगर मैं लगातार उड़ता नहीं हूं, तो मैं जेपी माइल्स कैसे कमाऊंगा?","जेट प्रिविलेज में बैंकिंग, होटल, रिटेल, डाइनिंग, लाइफस्टाइल श्रेणियों में 100+ गैर-एयरलाइन भागीदार हैं, जेपी माइल्स की कमाई को बेहद आसान बना देता है। जेट प्रिविलेज ने प्रमुख बैंकों (HDFC, ICICI, IndusInd & American Express) के साथ सह-ब्रांड क्रेडिट और डेबिट कार्ड की पेशकश की है, जिसका अर्थ है कि आप अपने द्वारा किए गए हर खर्च पर जे पी माइल्स कमा सकते हैं!",14-10-2024
Passenger,What is the validity period of the JPMiles that I have earned?,"JPMiles are valid up to the end of the thirteenth quarter from the quarter in which they were earned. e.g. JPMiles earned in the 1st quarter of 2009 (JAN-FEB-MAR) will expire on March 31, 2012.

JetPrivilege Platinum members enjoy an exclusive benefit of “Non-Expiry of JPMiles” whereby the JPMiles do not expire from the membership account until the member retains his JetPrivilege Platinum tier. Jet Airways Co-brand cardholders enjoy extended validity of 5 years for their JPMiles.","जेपी माइल्स की वैधता अवधि क्या है, जो मैंने अर्जित की है?","""जेपी माइल्स उस तिमाही से तेरहवीं तिमाही के अंत तक वैध हैं, जिसमें वे अर्जित किए गए थे। जैसे 2009 की पहली तिमाही (JAN-FEB-MAR) में अर्जित जे पी माइल्स 31 मार्च, 2012 को समाप्त होगा।

जेट प्रिविलेज प्लैटिनम के सदस्य """"जेपी माइल्स की गैर-समाप्ति"""" का विशेष लाभ उठाते हैं, जिससे जेपीमाइल्स सदस्यता खाते से समाप्त नहीं होता है जब तक कि सदस्य अपने जेट प्रिविलेज प्लैटिनम स्तर को बरकरार नहीं रखता है। जेट एयरवेज के सह-ब्रांड कार्डधारक अपने जेपी माइल्स के लिए 5 साल की विस्तारित वैधता का आनंद लेते हैं।""",14-10-2024
Passenger,Can I redeem JPMiles online? What is the procedure for the same?,"Yes. You can redeem JPMiles online. 
Login to your JetPrivilege account at jetairways.com
Click on JetPrivilege, Select Redeem JPMiles, Redeem JPMiles online.
Thereafter follow the instructions given to book, pay and print your e-tickets online. 

Alternatively, you can also redeem your JPMiles on jetprivilege.com OR fill up the online Award Request form at jetairways.com or download and email the form duly filled and signed by the member to jpredemptions@jetprivilege.com.",क्या मैं जेपी माइल्स को ऑनलाइन भुना सकता हूं? उसी के लिए क्या प्रक्रिया है?,"""हाँ। आप जेपी माइल्स को ऑनलाइन भुना सकते हैं।
Jetairways.com पर अपने जेट प्रिविलेज खाते में लॉगिन करें
Jet Privilege पर क्लिक करें, Redeem JP Miles को चुनें, JP Miles को ऑनलाइन भुनाएं।
इसके बाद, ऑनलाइन ई-टिकट बुक करने, भुगतान करने और प्रिंट करने के लिए दिए गए निर्देशों का पालन करें।
वैकल्पिक रूप से, आप अपने JP Miles को jetprivilege.com पर भी भुना सकते हैं या jetairways.com पर ऑनलाइन अवार्ड अनुरोध फ़ॉर्म भर सकते हैं या सदस्य द्वारा jpredemptions@jetprivilege.com पर विधिवत भरे और हस्ताक्षरित फ़ॉर्म को डाउनलोड और ईमेल कर सकते हैं।""",14-10-2024
Passenger,What is Jet Airways Kiosk Check-in?,Jet Airways is proud to present our Kiosk Check-in service - a convenient and an alternative way to check in at the airport. Kiosk Check-in allows you to select your preferred seat and print your boarding pass in 4-simple steps.,जेट एयरवेज कियॉस्क चेक-इन क्या है?,"जेट एयरवेज हमारे कियॉस्क चेक-इन सेवा, हवाई अड्डे पर जांच करने के लिए एक सुविधाजनक और वैकल्पिक तरीका पेश करने पर गर्व करता है। कियोस्क चेक-इन आपको अपनी पसंदीदा सीट का चयन करने और 4-सरल चरणों में अपना बोर्डिंग पास प्रिंट करने की अनुमति देता है।",14-10-2024
Passenger,How do I travel between terminals at Indira Gandhi International Airport Delhi ?,Inter terminal transfer coaches are provided which connect passengers between Terminal 3 and Terminal 1D . A Inter Terminal Transfer Helpdesk is located outside the arrival terminals for assistance.,मैं इंदिरा गांधी अंतरराष्ट्रीय  हवाई अड्डे दिल्ली में टर्मिनलों के बीच कैसे यात्रा करूं?,इंटर टर्मिनल ट्रांसफर कोच उपलब्ध हैं जो टर्मिनल 3 और टर्मिनल 1 डी के बीच यात्रियों को जोड़ते हैं। एक इंटर टर्मिनल ट्रांसफर हेल्पडेस्क सहायता के लिए आगमन टर्मिनलों के बाहर स्थित है।,14-10-2024
Security,What should I expect at the Security Checkpoint?,The Passenger Security Checkpoint includes three (3) primary steps.,मुझे सुरक्षा चौकी पर क्या उम्मीद करनी चाहिए?,यात्री सुरक्षा चौकी में तीन (3) प्राथमिक चरण शामिल हैं।,14-10-2024
License,Where a person can get information for issue/conversion of a licence?,The requirements for conversion/issue of licence are specified in CAR Section 7 Series ‘G’ Part I and schedule-II of the aircraft rules. The requirements for CPL are also clearly spelled out in the application form for issue / conversions of CPL.,कोई व्यक्ति लाइसेंस जारी / रूपांतरण के लिए जानकारी कहाँ से प्राप्त कर सकता है?,सीएआर धारा 7 श्रृंखला 'जी' भाग I और विमान नियमों के अनुसूची- II में रूपांतरण / लाइसेंस जारी करने की आवश्यकताएं निर्दिष्ट हैं। सीपीएल के लिए आवश्यकताएं सीपीएल को जारी / रूपांतरण के लिए आवेदन पत्र में स्पष्ट रूप से बताई गई हैं।,14-10-2024
License,Whether a person holding FAA license can do recency flying in India?,"A person holding FAA licence can do recency flying in India in any of the Flying Training Institute approved by the DGCA subject to comply with the provisions of Rule 6, Rule 38A, Rule 39B of the Aircraft Rules, 1937 i.e. the applicant must have a valid Indian Student Pilot Licence, Valid FRTOL and he medical.",क्या एफएए लाइसेंस रखने वाला व्यक्ति भारत में नवीन उड़ान भर सकता है?,"एफएए लाइसेंस रखने वाला व्यक्ति डीजीसीए द्वारा अनुमोदित किसी भी फ्लाइंग ट्रेनिंग इंस्टीट्यूट में उड़ान भर सकता है बशर्ते कि विमान नियम 1937 के नियम 6, नियम 38 ए, नियम 39 बी, का पालन किया जाए।   अर्थात आवेदक के पास वैध भारतीय छात्र पायलट लाइसेंस , वैध एफ़आरटीओएल होना चाहिए और वह चिकित्सा।",14-10-2024
License,How to renew IR on CPL?,India subject to compliance to the recency requirement as laid down in the operations circular 2 of 2004,सीपीएल पर आईआर का नवीनीकरण कैसे करें?,भारत 2004 के संचालन परिपत्र 2 में निर्धारित की गई आवश्यकता के अनुरूप है,14-10-2024
License,Is it essential to submit original documents while applying for issue conversion of license?,The list of documents to be submitted for issue / conversion of license is given at serial number 21 of the application Performa available on DGCA web site www.dgca.nic.in under the tab forms.,क्या लाइसेंस जारी करने के लिए आवेदन करते समय मूल दस्तावेज जमा करना आवश्यक है?,लाइसेंस के जारी / रूपांतरण के लिए प्रस्तुत किए जाने वाले दस्तावेजों की सूची टैब फॉर्म के तहत डीजीसीए  वेब साइट www.dgca.nic.in पर उपलब्ध एप्लिकेशन प्रोफॉर्मा के क्रम संख्या 21 पर दी गई है।,14-10-2024
License,where can I find the terminal list of landing flights,,,,14-10-2024
Special Needs,if l require oxygen supply on board what are the formalities?,You will be required to prepare and submit a Medical Information form (MEDIF).,यदि मुझे विमान में ऑक्सीजन की आपूर्ति की आवश्यकता है तो क्या औपचारिकताएं हैं?,आपको चिकित्सा सूचना प्रपत्र (एमईडीआईएफ) तैयार करने और प्रस्तुत करने की आवश्यकता होगी।,14-10-2024
Special Needs,Does Rajiv Gandhi International Airport Hyderabad have any medical facility ?,"The Medical Centre at Airport is facilitated by Apollo Medical Centre, equipped with a 24-hour pharmacy and well-trained doctors and paramedics available round the clock at RGIA, to serve as an emergency treatment centre for passengers/visitors who may develop medical complications while on travel or in the airport premises. The airport also has an Ambulance on standby to cater to any medical emergency. Apart from this APOLLO Pharmacy is available at Car Park Level, Domestic Security Hold area & International Security Hold area.",क्या राजीव गांधी अंतरराष्ट्रीय  हवाई अड्डा हैदराबाद में कोई चिकित्सा सुविधा है?,"हवाई अड्डे पर मेडिकल सेंटर की सुविधा अपोलो मेडिकल सेंटर द्वारा दी गई है, जो 24 घंटे फार्मेसी और अच्छी तरह से प्रशिक्षित डॉक्टरों और पैरामेडिक्स के साथ आरजीआईए में चौबीसों घंटे उपलब्ध है। यह यात्रा करने वाले या हवाई अड्डा परिसर में रुके हुए यात्रियों / आगंतुकों के लिए एक आपातकालीन उपचार केंद्र के रूप में सेवा प्रदान करता है। हवाई अड्डे के पास किसी भी चिकित्सा आपात स्थिति को निपटने के लिए स्टैंडबाय पर एम्बुलेंस भी है। इसके अलावा कार पार्क स्तर, घरेलू सुरक्षा होल्ड क्षेत्र और अंतर्राष्ट्रीय सुरक्षा होल्ड क्षेत्र में अपोलो फार्मेसी उपलब्ध है।",14-10-2024
Special Needs,Is there any Child Care room at Netaji Subhash Chandra Bose International Airport Kolkata ?,Child Care rooms are available at various locations for facilitating nursing mothers travelling through Netaji Subhash Chandra Bose International Airport,क्या नेताजी सुभाष चंद्र बोस अंतरराष्ट्रीय हवाई अड्डे कोलकाता में कोई चाइल्ड केयर रूम है?,नेताजी सुभाष चंद्र बोस अंतरराष्ट्रीय  हवाई अड्डे से यात्रा करने वाली नर्सिंग माताओं की सुविधा के लिए विभिन्न स्थानों पर चाइल्ड केयर रूम उपलब्ध हैं,14-10-2024
Special Needs,How does IndiGo classify an infant,A customer under 2 years of age is classified as an infant. Proof of age is required so please have the infant's valid photo-ID available for inspection,इंडिगो एक शिशु का वर्गीकरण किस प्रकार करता है,2 वर्ष से कम उम्र के ग्राहक को शिशु के रूप में वर्गीकृत किया जाता है। उम्र का प्रमाण आवश्यक है इसलिए कृपया निरीक्षण के लिए शिशु की वैध फोटो-आईडी उपलब्ध हो,14-10-2024
Special Needs,What is the policy for expectant mothers travelling on IndiGo ?,"In case of normal pregnancies, expectant mothers till the end of 32 weeks of pregnancy may be permitted to fly on IndiGo flights provided there are no prior complications. Certificate(s) from the treating obstetrician is required stating the number of weeks the pregnancy has advanced and that the passenger is fit to travel by air. Passengers are required to fill an indemnity bond at the airport before the flight.",इंडिगो पर यात्रा करने वाली गर्भवती माताओं के लिए क्या नीति है?,"सामान्य गर्भधारण के मामले में, 32 सप्ताह की गर्भावस्था के अंत तक गर्भवती माताओं को इंडिगो उड़ानों पर उड़ान भरने की अनुमति दी जा सकती है, बशर्ते कोई पूर्व जटिलताएं न हों। उपचार करने वाले प्रसूति से प्रमाणपत्र की आवश्यकता होती है, यह बताते हुए कि गर्भावस्था प्रारभ हुई है और यात्री हवाई यात्रा करने के लिए उपयुक्त है। यात्रियों को उड़ान से पहले हवाई अड्डे पर एक क्षतिपूर्ति बांड भरना आवश्यक है।",14-10-2024
